cod_municipio,municipio,uf,total_domicilios,perc_agua_rede,perc_esgoto_rede,perc_lixo_coletado,perc_alfabetizacao,renda_media,per_domicilio_urbano,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,cluster,cluster_nome
1500909,Augusto Corrêa - PA,PA,12365,50.82895268904165,3.938536190861302,58.68176304084108,82.54,479.94,51.47510824938865,0.52,0.48,0.38,0.772,0,Crítico
1500958,Aurora do Pará - PA,PA,6652,65.3337342152736,0.8719182200841853,60.64341551413109,81.75,574.32,42.63481113821822,0.519,0.504,0.358,0.773,0,Crítico
1501006,Aveiro - PA,PA,4647,27.888960619754684,5.681084570690769,24.66107165913493,90.96,477.87,24.14980863860033,0.541,0.47,0.45,0.748,0,Crítico
1501105,Bagre - PA,PA,5748,43.684759916492695,0.1913709116214335,42.9366736256089,82.55,358.65,40.77198043396464,0.471,0.481,0.28,0.777,0,Crítico
1501204,Baião - PA,PA,12116,58.50115549686365,2.7896995708154506,54.267084846484,91.96,460.65,52.88627253538854,0.578,0.538,0.467,0.77,0,Crítico
1501253,Bannach - PA,PA,1323,45.04913076341648,0.2267573696145124,47.996976568405145,87.22,995.23,39.96526916397916,0.594,0.635,0.42,0.784,0,Crítico
1501303,Barcarena - PA,PA,37980,31.06635071090048,15.147446024223276,85.54502369668246,93.85,975.54,82.500592183182,0.662,0.643,0.564,0.801,4,Em Transição
1501402,Belém - PA,PA,422975,67.13493705301732,59.91181511909688,97.2804539275371,97.05,1668.52,99.48059042368324,0.746,0.751,0.673,0.822,1,Desenvolvido
1501451,Belterra - PA,PA,5350,69.7943925233645,1.1214953271028036,62.74766355140186,91.14,741.15,48.49991712249296,0.588,0.548,0.478,0.775,2,Em Desenvolvimento
1501501,Benevides - PA,PA,20497,70.65424208420744,7.17178123627848,91.95492023222911,94.44,818.99,94.85739456007047,0.665,0.623,0.592,0.798,4,Em Transição
1501576,Bom Jesus do Tocantins - PA,PA,5108,48.394675019577136,1.957713390759593,67.93265465935787,87.91,947.99,57.38961399611219,0.589,0.601,0.437,0.777,0,Crítico
1501600,Bonito - PA,PA,4214,73.61177028951116,0.5457997152349312,62.93308020882772,79.83,739.25,54.86452226271589,0.546,0.531,0.398,0.77,0,Crítico
1501709,Bragança - PA,PA,37060,31.17916891527253,4.600647598488937,73.2892606583918,88.14,810.48,71.17856388423978,0.6,0.589,0.486,0.755,0,Crítico
1501725,Brasil Novo - PA,PA,7195,63.808200138985406,5.753995830437804,54.12091730368312,88.86,763.34,54.227688324298086,0.613,0.632,0.451,0.809,0,Crítico
1501758,Brejo Grande do Araguaia - PA,PA,2130,69.48356807511738,1.5492957746478873,60.4225352112676,86.14,766.2,55.90446704997789,0.591,0.588,0.473,0.743,2,Em Desenvolvimento
1501782,Breu Branco - PA,PA,13532,28.133313626958323,11.48389003842743,73.25598581141,84.9,725.32,62.34686734336717,0.568,0.555,0.422,0.781,0,Crítico
1501808,Breves - PA,PA,24356,20.06897684348825,0.7513549022828051,54.16324519625554,81.1,606.08,51.89308952210007,0.503,0.524,0.312,0.778,0,Crítico
1501907,Bujaru - PA,PA,7099,42.40033807578532,3.437103817439076,33.65262713058178,88.52,526.09,35.51654841487922,0.552,0.495,0.437,0.779,0,Crítico
1501956,Cachoeira do Piriá - PA,PA,5620,32.50889679715303,0.2669039145907473,41.88612099644128,79.78,564.23,36.43402954661233,0.473,0.449,0.303,0.779,0,Crítico
1502004,Cachoeira do Arari - PA,PA,6550,40.99236641221374,5.526717557251908,40.458015267175576,91.63,488.54,47.38334514824236,0.546,0.525,0.398,0.778,0,Crítico
1502103,Cametá - PA,PA,33318,45.54595113752326,3.9738279608619966,55.42949756888168,91.67,597.9,50.83542002027068,0.577,0.538,0.474,0.754,0,Crítico
1502152,Canaã dos Carajás - PA,PA,24376,66.82802756809977,59.78011158516574,92.8659337052839,94.85,1364.4,89.94927282398578,0.673,0.67,0.569,0.801,4,Em Transição
1502202,Capanema - PA,PA,23060,32.30268863833478,5.1864700780572415,86.20988725065047,90.06,966.47,84.81404665170326,0.655,0.61,0.58,0.794,4,Em Transição
1502301,Capitão Poço - PA,PA,18213,67.495744797672,1.9821006973041235,71.6246637017515,81.77,704.58,55.22422397621492,0.548,0.573,0.385,0.747,2,Em Desenvolvimento
1502400,Castanhal - PA,PA,63783,43.21684461376856,17.186397629462398,94.716460498879,94.12,1055.05,92.51570822237018,0.673,0.654,0.582,0.8,4,Em Transição
1502509,Chaves - PA,PA,4748,20.3664700926706,0.9898904802021904,22.009267059814658,80.86,584.29,22.57551669316376,0.453,0.516,0.234,0.769,0,Crítico
1502608,Colares - PA,PA,3995,84.15519399249062,3.0287859824780976,65.43178973717147,92.21,655.87,39.578800124339445,0.602,0.541,0.528,0.763,2,Em Desenvolvimento
1502707,Conceição do Araguaia - PA,PA,15172,32.85657790667018,2.2936989190614288,76.64777221196942,89.5,1032.8,74.31472308761235,0.64,0.631,0.54,0.77,4,Em Transição
1502756,Concórdia do Pará - PA,PA,7968,23.02961847389558,2.409638554216868,70.23092369477911,86.39,699.98,61.351884230497376,0.566,0.56,0.438,0.741,0,Crítico
1502764,Cumaru do Norte - PA,PA,3626,45.366795366795365,3.033645890788748,55.432984004412575,83.75,1007.72,35.62980906241094,0.55,0.635,0.33,0.795,0,Crítico
1502772,Curionópolis - PA,PA,6416,64.26122194513717,2.228802992518703,79.80049875311721,87.15,1036.35,89.74937343358395,0.636,0.592,0.536,0.809,4,Em Transição
1502806,Curralinho - PA,PA,8164,12.432631063204312,0.4409603135717785,33.72121509064184,83.14,472.98,39.86372887355101,0.502,0.508,0.323,0.769,0,Crítico
1502855,Curuá - PA,PA,3903,70.22802972072765,4.842428900845504,44.83730463745837,91.96,556.04,52.121555571297016,0.578,0.501,0.495,0.78,0,Crítico
1502905,Curuçá - PA,PA,12131,87.77512158931663,6.174264281592614,77.65229577116479,93.15,614.45,59.900150259318494,0.582,0.542,0.48,0.758,2,Em Desenvolvimento
1502939,Dom Eliseu - PA,PA,15347,79.74196911448492,3.355704697986577,87.17664690167459,88.97,782.32,84.33246699952124,0.615,0.606,0.502,0.763,2,Em Desenvolvimento
1502954,Eldorado do Carajás - PA,PA,8905,42.47052217855137,2.425603593486805,59.393599101628304,85.92,879.96,61.19821225879682,0.56,0.572,0.405,0.757,0,Crítico
1503002,Faro - PA,PA,2096,78.67366412213741,2.2900763358778624,77.91030534351145,92.74,594.92,82.47021081576536,0.563,0.501,0.47,0.756,2,Em Desenvolvimento
1503044,Floresta do Araguaia - PA,PA,5986,12.51252923488139,0.3675242231874373,53.05713331105913,87.04,831.86,58.38082467314784,0.583,0.573,0.437,0.792,0,Crítico
1503077,Garrafão do Norte - PA,PA,7710,40.06485084306096,0.9208819714656292,62.697795071335925,78.13,620.45,57.43431971825285,0.526,0.54,0.353,0.763,0,Crítico
1503093,Goianésia do Pará - PA,PA,8289,14.87513572204126,2.099167571480275,68.62106406080348,84.44,829.0,63.69016007890145,0.56,0.585,0.404,0.743,0,Crítico
1503101,Gurupá - PA,PA,7375,35.566101694915254,0.3661016949152542,40.94915254237288,82.03,634.91,41.615805700622914,0.509,0.51,0.333,0.777,0,Crítico
1503200,Igarapé-Açu - PA,PA,11529,72.0357359701622,0.9888108248763986,80.0416341399948,87.75,718.26,69.45274743693605,0.595,0.579,0.49,0.743,2,Em Desenvolvimento
1503309,Igarapé-Miri - PA,PA,16925,17.612998522895126,4.797636632200886,45.93205317577548,84.59,617.29,44.59440699665284,0.547,0.514,0.413,0.77,0,Crítico
1503408,Inhangapi - PA,PA,3213,65.2349828820417,0.6224712107065048,60.81543728602552,87.91,631.7,35.43825665859564,0.572,0.55,0.456,0.748,0,Crítico
1503457,Ipixuna do Pará - PA,PA,8758,77.10664535282028,12.902489152774606,69.99314912080384,82.45,594.25,51.21171156319034,0.489,0.508,0.304,0.757,0,Crítico
1503507,Irituia - PA,PA,9562,61.78623718887262,9.422714913198076,43.1708847521439,85.76,616.62,28.93878210305282,0.559,0.536,0.427,0.763,0,Crítico
1503606,Itaituba - PA,PA,36386,25.52355301489584,4.438520310009345,85.38448853954817,91.81,1074.37,87.00066496910327,0.64,0.644,0.51,0.8,4,Em Transição
1503705,Itupiranga - PA,PA,13778,17.64407025693134,5.436202641892873,61.1554652344317,84.77,636.27,57.39840012863288,0.528,0.543,0.364,0.746,0,Crítico
1503754,Jacareacanga - PA,PA,5086,39.83484073928431,1.061738104600865,51.41565080613448,88.79,787.87,42.21778554196823,0.505,0.577,0.279,0.8,0,Crítico
1503804,Jacundá - PA,PA,12607,30.982787340366464,10.406916792258269,87.88768144681526,85.48,905.18,89.37597793513142,0.622,0.628,0.509,0.752,2,Em Desenvolvimento
1503903,Juruti - PA,PA,12346,79.42653491009234,4.049894702737729,64.60392029807225,93.76,713.05,58.55034295709597,0.592,0.547,0.501,0.756,2,Em Desenvolvimento
1504000,Limoeiro do Ajuru - PA,PA,7177,26.793925038316846,0.6409363243695138,23.82611118851888,89.35,463.89,29.54107342148872,0.541,0.493,0.425,0.754,0,Crítico
1504059,Mãe do Rio - PA,PA,9890,25.03538928210313,5.328614762386249,92.87158746208291,87.47,786.61,81.02349139813117,0.599,0.615,0.458,0.763,2,Em Desenvolvimento
1504109,Magalhães Barata - PA,PA,2495,92.90581162324648,0.5210420841683366,82.24448897795591,91.9,619.04,47.52926678989526,0.597,0.524,0.507,0.801,2,Em Desenvolvimento
1504208,Marabá - PA,PA,86027,39.95257302939775,22.20116940030456,89.54165552675323,92.2,1137.5,89.93970727827325,0.668,0.673,0.564,0.785,4,Em Transição
1504307,Maracanã - PA,PA,7716,60.00518403317782,4.224987039917055,43.066355624676,90.65,634.79,41.63490046590428,0.57,0.534,0.454,0.764,0,Crítico
1504406,Marapanim - PA,PA,8375,68.34626865671642,5.516417910447761,65.52835820895523,92.72,576.69,57.38531592217665,0.609,0.57,0.521,0.76,2,Em Desenvolvimento
1504422,Marituba - PA,PA,35884,51.070114814401954,22.1965221268532,97.66191060082488,95.61,883.71,99.72626023169478,0.676,0.621,0.628,0.793,4,Em Transição
1504455,Medicilândia - PA,PA,8955,27.07984366275824,5.650474595198213,43.484087102177554,87.13,763.1,39.65822691370784,0.582,0.605,0.408,0.8,0,Crítico
1504505,Melgaço - PA,PA,5715,8.643919510061242,4.059492563429571,30.533683289588804,80.12,476.85,34.63649080018651,0.418,0.454,0.207,0.776,0,Crítico
1504604,Mocajuba - PA,PA,6854,40.50189670265538,6.711409395973154,72.2935512109717,91.78,694.48,71.41701595705567,0.575,0.539,0.467,0.754,2,Em Desenvolvimento
1504703,Moju - PA,PA,25016,36.24080588423409,1.8148385033578511,43.35225455708346,87.53,626.33,39.48914310176707,0.547,0.578,0.375,0.757,0,Crítico
1504802,Monte Alegre - PA,PA,18315,30.603330603330605,0.748020748020748,46.595686595686594,88.84,687.01,54.41245084316471,0.589,0.541,0.495,0.764,0,Crítico
1504901,Muaná - PA,PA,10636,44.47160586686724,1.3915005641218503,45.51523128995863,89.99,505.26,43.116293422676776,0.547,0.54,0.391,0.775,0,Crítico
1504950,Nova Esperança do Piriá - PA,PA,6025,13.908713692946058,0.4315352697095436,62.24066390041494,77.07,535.3,62.16427385486863,0.502,0.482,0.346,0.757,0,Crítico
1504976,Nova Ipixuna - PA,PA,4571,17.326624371034786,8.225771166046817,52.61430759133668,85.71,824.87,50.51952705123611,0.581,0.59,0.435,0.766,0,Crítico
1505007,Nova Timboteua - PA,PA,4560,79.71491228070175,7.039473684210526,78.31140350877193,86.35,709.95,71.09948461658597,0.609,0.564,0.507,0.791,2,Em Desenvolvimento
1505031,Novo Progresso - PA,PA,10452,51.79869881362419,18.293149636433217,85.62954458476847,93.59,1274.42,80.06124026398716,0.673,0.709,0.519,0.828,4,Em Transição
1505064,Novo Repartimento - PA,PA,18530,10.474905558553695,8.262277388019427,56.32487857528332,85.22,721.31,53.82500164657841,0.537,0.557,0.376,0.741,0,Crítico
1505106,Óbidos - PA,PA,14537,36.28671665405517,1.0180917658388935,48.75146178716379,90.74,652.59,60.69233567558253,0.594,0.556,0.499,0.756,0,Crítico
1505205,Oeiras do Pará - PA,PA,8093,43.296676139873966,0.2841962189546522,44.44581737303842,85.65,460.54,46.29771894575109,0.507,0.502,0.344,0.754,0,Crítico
1505304,Oriximiná - PA,PA,17956,49.821786589440855,13.961906883492984,67.03051904655825,92.67,727.72,69.34430550267959,0.623,0.599,0.52,0.778,2,Em Desenvolvimento
1505403,Ourém - PA,PA,5758,57.90204932268148,1.1462313303230287,86.24522403612366,86.17,694.89,60.957714925791095,0.568,0.575,0.438,0.727,2,Em Desenvolvimento
1505437,Ourilândia do Norte - PA,PA,10381,69.25151719487526,5.876119834312687,82.25604469704267,88.43,935.72,84.68598885021714,0.624,0.653,0.467,0.795,4,Em Transição
1505486,Pacajá - PA,PA,12474,3.0784030784030785,0.4168670835337502,46.27224627224627,86.61,689.59,46.14448743217267,0.515,0.541,0.338,0.746,0,Crítico
1505494,Palestina do Pará - PA,PA,2200,67.13636363636364,0.1818181818181818,73.18181818181819,80.11,856.12,68.61292665214233,0.589,0.574,0.467,0.761,2,Em Desenvolvimento
1505502,Paragominas - PA,PA,33006,80.76713324850027,21.341574259225595,91.44095013027936,91.51,992.06,91.0942681193747,0.645,0.667,0.514,0.781,4,Em Transição
1505536,Parauapebas - PA,PA,87667,70.83395120170645,28.33677438488827,95.36883890175322,94.56,1321.92,96.41161008975642,0.715,0.701,0.644,0.809,4,Em Transição
1505551,Pau D'Arco - PA,PA,2225,62.47191011235955,1.2584269662921348,60.58426966292135,83.63,882.09,61.16000577117299,0.574,0.571,0.443,0.748,0,Crítico
1505601,Peixe-Boi - PA,PA,2947,69.49440108585001,0.7125890736342043,78.31693247370207,82.07,756.62,60.18105009052505,0.581,0.543,0.478,0.754,2,Em Desenvolvimento
1505635,Piçarra - PA,PA,4072,6.802554027504912,0.4174852652259332,50.95776031434185,87.89,864.32,41.44326683291771,0.563,0.561,0.402,0.792,0,Crítico
1505650,Placas - PA,PA,5877,16.02858601327208,0.1871703249957461,45.43134252169474,87.93,793.04,43.17548746518106,0.552,0.541,0.404,0.77,0,Crítico
1505700,Ponta de Pedras - PA,PA,7084,52.76679841897233,9.33088650479955,59.21795595708639,87.94,574.17,52.04130643611912,0.562,0.558,0.412,0.773,0,Crítico
1505809,Portel - PA,PA,13286,7.47403281649857,0.4139695920517838,50.61719102814993,79.45,508.31,48.35447898500872,0.483,0.513,0.286,0.767,0,Crítico
1505908,Porto de Moz - PA,PA,9065,54.21952564809708,4.853833425261997,48.65968008825152,86.46,484.97,48.92726063502229,0.503,0.512,0.322,0.77,0,Crítico
1506005,Prainha - PA,PA,9205,39.19608908202064,0.6626833242802824,39.6089082020641,88.56,451.71,52.05610366247857,0.523,0.512,0.359,0.779,0,Crítico
1506104,Primavera - PA,PA,3528,78.99659863945578,1.473922902494331,82.11451247165533,86.48,716.9,66.37176297115474,0.577,0.571,0.435,0.772,2,Em Desenvolvimento
1506112,Quatipuru - PA,PA,3649,45.711153740750895,3.39819128528364,85.0095916689504,81.63,649.32,83.74696286011802,0.543,0.55,0.397,0.732,2,Em Desenvolvimento
1506138,Redenção - PA,PA,28022,38.30204839055028,10.10991363928342,94.01898508314896,91.96,1295.2,95.36549178125402,0.672,0.674,0.561,0.804,4,Em Transição
1506161,Rio Maria - PA,PA,6503,24.619406427802552,1.5223742887897893,77.68722128248501,87.82,1039.0,75.9899912967798,0.638,0.651,0.495,0.804,4,Em Transição
1506187,Rondon do Pará - PA,PA,15285,75.62315996074584,3.4281975793261363,75.6820412168793,89.54,946.14,63.7355813559641,0.602,0.606,0.457,0.788,2,Em Desenvolvimento
1506195,Rurópolis - PA,PA,9079,35.90703822006829,0.4626060138781804,64.51151007820245,87.93,731.95,60.49092789845956,0.548,0.548,0.392,0.764,0,Crítico
1506203,Salinópolis - PA,PA,13482,75.1743064827177,10.399050585966474,88.88147159175197,91.71,875.11,91.88555347091932,0.647,0.628,0.541,0.798,4,Em Transição
1506302,Salvaterra - PA,PA,7391,84.39994588012448,5.520227303477202,59.41009335678528,93.02,723.4,73.82817356707696,0.608,0.58,0.488,0.793,2,Em Desenvolvimento
1506351,Santa Bárbara do Pará - PA,PA,6801,80.28231142479048,2.9260402881929126,79.09131010145568,91.84,762.45,65.27244273723147,0.627,0.575,0.546,0.784,2,Em Desenvolvimento
1506401,Santa Cruz do Arari - PA,PA,1771,84.18972332015811,15.640880858272164,75.49407114624506,92.37,520.36,84.2175957018133,0.557,0.483,0.461,0.775,2,Em Desenvolvimento
1506500,Santa Izabel do Pará - PA,PA,21491,73.97049927876786,8.091759341119538,88.24624261318692,92.91,914.02,80.34895027321656,0.659,0.622,0.576,0.798,4,Em Transição
1506559,Santa Luzia do Pará - PA,PA,6312,12.11977186311787,0.8079847908745247,66.28643852978455,82.4,685.08,53.7653411880216,0.546,0.53,0.424,0.724,0,Crítico
1506583,Santa Maria das Barreiras - PA,PA,5431,16.129626219849015,1.8412815319462343,54.5755846068864,88.03,1175.42,49.43195552332608,0.544,0.555,0.37,0.783,0,Crítico
1506609,Santa Maria do Pará - PA,PA,8460,80.177304964539,7.825059101654847,77.73049645390071,84.05,793.59,69.36322287199481,0.598,0.595,0.471,0.764,2,Em Desenvolvimento
1506708,Santana do Araguaia - PA,PA,10540,21.992409867172675,7.571157495256167,81.86907020872866,89.51,1137.95,79.6563107395181,0.602,0.591,0.478,0.774,2,Em Desenvolvimento
1506807,Santarém - PA,PA,95606,49.96652929732444,11.119595004497626,82.23333263602703,95.39,1024.3,79.68470395430526,0.691,0.632,0.648,0.807,4,Em Transição
1506906,Santarém Novo - PA,PA,1961,86.69046404895462,1.0198878123406423,90.7700152983172,88.28,743.73,31.229561805101376,0.587,0.52,0.502,0.774,2,Em Desenvolvimento
1507003,Santo Antônio do Tauá - PA,PA,8807,84.08084478255932,1.9529919382309529,79.89099579879641,91.18,697.67,66.70186810385637,0.632,0.598,0.561,0.753,2,Em Desenvolvimento
1507102,São Caetano de Odivelas - PA,PA,5177,61.96638980104308,6.973150473247054,72.24261155109136,91.01,611.22,55.38221528861155,0.585,0.552,0.473,0.767,2,Em Desenvolvimento
1507151,São Domingos do Araguaia - PA,PA,6800,77.69117647058823,1.3676470588235294,75.25,84.77,922.63,70.59548644035654,0.594,0.629,0.451,0.738,2,Em Desenvolvimento
1507201,São Domingos do Capim - PA,PA,8463,43.648824293985584,1.0280042538107057,40.10398203946591,83.7,520.37,30.42583090950685,0.532,0.509,0.382,0.773,0,Crítico
1507300,São Félix do Xingu - PA,PA,20836,13.783835669034364,2.812440007679017,57.83259742752927,89.01,980.71,59.79088324314409,0.594,0.638,0.411,0.798,0,Crítico
1507409,São Francisco do Pará - PA,PA,4949,59.46655890078804,13.154172560113151,61.44675692059002,88.66,681.98,49.96642943467168,0.608,0.571,0.502,0.785,2,Em Desenvolvimento
1507458,São Geraldo do Araguaia - PA,PA,7711,60.71845415639995,23.29140189339904,74.49098690182856,87.72,852.58,69.853638425067,0.595,0.594,0.447,0.793,2,Em Desenvolvimento
1507466,São João da Ponta - PA,PA,1456,85.50824175824175,11.46978021978022,89.07967032967034,90.83,566.06,19.774266365688487,0.583,0.522,0.495,0.767,2,Em Desenvolvimento
1507474,São João de Pirabas - PA,PA,6553,78.69678010071723,2.792614069891653,74.63757057836105,83.79,624.11,63.46367634975108,0.539,0.529,0.393,0.753,2,Em Desenvolvimento
1507508,São João do Araguaia - PA,PA,4390,27.9498861047836,14.123006833712983,39.72665148063781,80.62,684.94,39.680913348946135,0.55,0.53,0.424,0.741,0,Crítico
1507607,São Miguel do Guamá - PA,PA,16392,49.02391410444119,5.075646656905808,67.60004880429477,88.35,739.47,71.55064846674482,0.591,0.582,0.471,0.752,2,Em Desenvolvimento
1507706,São Sebastião da Boa Vista - PA,PA,6560,26.29573170731707,2.1341463414634148,38.0030487804878,90.48,541.45,43.91061888234606,0.558,0.52,0.439,0.76,0,Crítico
1507755,Sapucaia - PA,PA,1776,80.06756756756756,1.5765765765765765,91.72297297297295,86.61,780.97,81.4776808619805,0.59,0.639,0.405,0.792,2,Em Desenvolvimento
1507805,Senador José Porfírio - PA,PA,6498,41.79747614650662,0.3539550630963373,35.65712526931363,84.77,627.7,39.70145287030475,0.514,0.533,0.338,0.754,0,Crítico
1507904,Soure - PA,PA,7083,78.34251023577579,1.2565297190456022,87.06762671184526,94.37,728.05,93.13749793422576,0.615,0.583,0.525,0.76,4,Em Transição
1507953,Tailândia - PA,PA,21587,37.70787974243758,5.179042942511697,85.77384536989855,88.62,829.7,86.72699433048709,0.588,0.583,0.45,0.776,2,Em Desenvolvimento
1507961,Terra Alta - PA,PA,3355,78.00298062593146,0.3576751117734724,85.06706408345752,90.77,729.04,56.80769230769231,0.605,0.555,0.536,0.743,2,Em Desenvolvimento
1507979,Terra Santa - PA,PA,4998,85.31412565026011,12.905162064825932,83.63345338135254,94.94,692.2,86.56692578000214,0.635,0.602,0.558,0.763,4,Em Transição
1508001,Tomé-Açu - PA,PA,19818,68.67998788979716,3.733979210818448,69.86073266727217,88.63,710.04,63.33801879115188,0.586,0.596,0.424,0.798,2,Em Desenvolvimento
